ID_TBED,Birth_Group_TBED,First_Seen_Group_TBED,Final_Group_TBED,Sex,BirthDate,immigration_date,First_date,LastSeenDate,DeathDate,Final_date,TB_death,Final_age,Final_age_years,final_age_accurate,TB_final_status,TB_signs_date,TB_signs_group_TBED,TB_exposure_date,TB_exposed_group_TBED,TB_exposure_type,TB_date_Birthgroup,TB_date_immigrated_group,TB_date_Final_group
ID_3012,Group_28,NA,Group_75,M,27/01/2011,NA,27/01/2011,30/04/2014,30/04/2014,30/04/2014,TRUE,1189,3.26,TRUE,exposed_signs,25/03/2014,Group_75,06/04/2011,Group_28,ResidentGroup,06/04/2011,NA,13/11/2012
ID_2086,Group_69,NA,Group_69,M,08/04/2011,NA,08/04/2011,13/12/2011,13/12/2011,13/12/2011,FALSE,249,0.68,TRUE,exposed_asymptomatic,NA,NA,08/04/2011,Group_69,Birthdate,08/02/2007,NA,08/02/2007
ID_1235,Group_45,NA,Group_45,M,27/02/2011,NA,27/02/2011,17/10/2013,17/10/2013,17/10/2013,FALSE,963,2.64,TRUE,exposed_asymptomatic,NA,NA,27/02/2011,Group_45,Birthdate,18/03/2003,NA,18/03/2003
ID_3365,Group_125,NA,Group_125,M,01/08/2011,NA,01/08/2011,16/09/2011,16/09/2011,16/09/2011,FALSE,46,0.13,TRUE,exposed_asymptomatic,NA,NA,01/08/2011,Group_125,Birthdate,29/05/2009,NA,29/05/2009
ID_1272,Group_125,NA,Group_125,F,01/08/2011,NA,01/08/2011,24/10/2011,20/10/2011,24/10/2011,FALSE,84,0.23,TRUE,exposed_asymptomatic,NA,NA,01/08/2011,Group_125,Birthdate,29/05/2009,NA,29/05/2009
ID_435,Group_125,NA,Group_125,M,01/08/2011,NA,01/08/2011,30/11/2011,30/12/2011,30/12/2011,FALSE,151,0.41,TRUE,exposed_asymptomatic,NA,NA,01/08/2011,Group_125,Birthdate,29/05/2009,NA,29/05/2009
ID_2910,Group_125,NA,Group_126,F,01/08/2011,NA,01/08/2011,20/01/2014,18/12/2013,20/01/2014,FALSE,903,2.47,TRUE,exposed_asymptomatic,NA,NA,01/08/2011,Group_125,Birthdate,29/05/2009,NA,03/12/2013
ID_1425,Group_150,NA,Group_150,F,07/08/2011,NA,07/08/2011,24/10/2011,10/10/2011,24/10/2011,FALSE,78,0.21,TRUE,exposed_asymptomatic,NA,NA,07/08/2011,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_640,Group_150,NA,Group_150,U,07/08/2011,NA,07/08/2011,14/09/2011,11/09/2011,14/09/2011,FALSE,38,0.1,TRUE,exposed_asymptomatic,NA,NA,07/08/2011,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_1516,Group_150,NA,Group_150,M,07/08/2011,NA,07/08/2011,14/10/2011,06/10/2011,14/10/2011,FALSE,68,0.19,TRUE,exposed_asymptomatic,NA,NA,07/08/2011,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_2715,Group_150,NA,Group_150,M,07/08/2011,NA,07/08/2011,11/07/2013,13/07/2013,13/07/2013,FALSE,706,1.93,TRUE,exposed_asymptomatic,NA,Group_138,07/08/2011,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_3098,Group_150,NA,Group_150,M,07/08/2011,NA,07/08/2011,14/12/2011,21/11/2011,21/11/2011,FALSE,106,0.29,TRUE,exposed_asymptomatic,NA,NA,07/08/2011,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_1850,Group_18,NA,Group_20,F,15/08/2011,NA,15/08/2011,16/06/2014,16/06/2014,16/06/2014,TRUE,1036,2.84,TRUE,exposed_signs,24/05/2014,Group_87,15/08/2011,Group_18,Birthdate,15/04/2009,NA,31/07/2013
ID_2031,Group_18,NA,Group_20,F,15/08/2011,NA,15/08/2011,27/07/2014,27/07/2014,27/07/2014,TRUE,1077,2.95,TRUE,exposed_signs,28/04/2014,Group_87,15/08/2011,Group_18,Birthdate,15/04/2009,NA,31/07/2013
ID_2474,Group_18,NA,Group_145,M,15/08/2011,NA,15/08/2011,20/11/2015,20/11/2015,20/11/2015,TRUE,1558,4.27,TRUE,exposed_signs,26/11/2012,Group_18,15/08/2011,Group_18,Birthdate,15/04/2009,NA,06/03/2009
ID_2671,Group_18,NA,Group_18,F,15/08/2011,NA,15/08/2011,28/03/2013,08/03/2013,28/03/2013,FALSE,591,1.62,TRUE,exposed_signs,30/09/2012,Group_18,15/08/2011,Group_18,Birthdate,15/04/2009,NA,15/04/2009
ID_626,Group_55,NA,Group_55,M,15/08/2011,NA,15/08/2011,19/10/2013,19/10/2013,19/10/2013,FALSE,796,2.18,TRUE,exposed_asymptomatic,NA,NA,15/08/2011,Group_55,Birthdate,03/04/2011,NA,03/04/2011
ID_814,Group_55,NA,Group_55,M,15/08/2011,NA,15/08/2011,05/10/2011,05/10/2011,05/10/2011,FALSE,51,0.14,TRUE,exposed_asymptomatic,NA,NA,15/08/2011,Group_55,Birthdate,03/04/2011,NA,03/04/2011
ID_2796,Group_55,NA,Group_55,M,15/08/2011,NA,15/08/2011,02/10/2011,26/09/2011,02/10/2011,FALSE,48,0.13,TRUE,exposed_asymptomatic,NA,NA,15/08/2011,Group_55,Birthdate,03/04/2011,NA,03/04/2011
ID_1213,Group_55,NA,Group_55,M,15/08/2011,NA,15/08/2011,19/10/2013,19/10/2013,19/10/2013,FALSE,796,2.18,TRUE,exposed_asymptomatic,NA,NA,15/08/2011,Group_55,Birthdate,03/04/2011,NA,03/04/2011
ID_2605,Group_51,NA,Group_75,F,28/02/2011,NA,28/02/2011,10/05/2014,10/05/2014,10/05/2014,TRUE,1167,3.2,TRUE,exposed_signs,20/03/2014,Group_75,28/02/2011,Group_51,Birthdate,11/12/2007,NA,13/11/2012
ID_2003,Group_51,NA,Group_75,F,04/09/2011,NA,04/09/2011,03/03/2013,06/03/2013,06/03/2013,FALSE,549,1.5,TRUE,exposed_asymptomatic,NA,NA,04/09/2011,Group_51,Birthdate,11/12/2007,NA,13/11/2012
ID_385,Group_51,NA,Group_51,F,04/09/2011,NA,04/09/2011,04/11/2011,06/11/2011,06/11/2011,FALSE,63,0.17,TRUE,exposed_asymptomatic,NA,NA,04/09/2011,Group_51,Birthdate,11/12/2007,NA,11/12/2007
ID_3141,Group_51,NA,Group_51,M,28/02/2011,NA,28/02/2011,25/10/2012,27/10/2012,27/10/2012,FALSE,607,1.66,TRUE,exposed_asymptomatic,NA,NA,28/02/2011,Group_51,Birthdate,11/12/2007,NA,11/12/2007
ID_3367,Group_51,NA,Group_75,M,03/11/2011,NA,03/11/2011,24/04/2014,29/04/2014,29/04/2014,TRUE,908,2.49,TRUE,exposed_signs,10/10/2012,Group_51,03/11/2011,Group_51,Birthdate,11/12/2007,NA,13/11/2012
ID_3051,Group_51,NA,Group_51,U,04/09/2011,NA,04/09/2011,11/10/2011,30/09/2011,11/10/2011,FALSE,37,0.1,TRUE,exposed_asymptomatic,NA,NA,04/09/2011,Group_51,Birthdate,11/12/2007,NA,11/12/2007
ID_1634,Group_51,NA,Group_51,U,04/09/2011,NA,04/09/2011,10/10/2011,09/10/2011,10/10/2011,FALSE,36,0.1,TRUE,exposed_asymptomatic,NA,NA,04/09/2011,Group_51,Birthdate,11/12/2007,NA,11/12/2007
ID_451,Group_51,NA,Group_51,M,04/09/2011,NA,04/09/2011,10/10/2011,09/10/2011,10/10/2011,FALSE,36,0.1,TRUE,exposed_asymptomatic,NA,NA,04/09/2011,Group_51,Birthdate,11/12/2007,NA,11/12/2007
ID_2076,Group_28,NA,Group_28,F,06/09/2011,NA,06/09/2011,19/03/2015,19/03/2015,19/03/2015,FALSE,1290,3.53,TRUE,exposed_asymptomatic,NA,NA,06/09/2011,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_1394,Group_28,NA,Group_28,F,23/11/2011,NA,23/11/2011,03/10/2013,10/10/2013,10/10/2013,FALSE,687,1.88,TRUE,exposed_signs,17/03/2013,Group_28,23/11/2011,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_3413,Group_28,NA,Group_28,M,08/11/2010,NA,08/11/2010,23/02/2016,24/02/2016,24/02/2016,FALSE,1934,5.3,TRUE,exposed_asymptomatic,NA,NA,06/09/2011,Group_28,ResidentGroup,06/04/2011,NA,06/04/2011
ID_546,Group_28,NA,Group_20,M,08/11/2010,NA,08/11/2010,11/03/2014,11/03/2014,11/03/2014,FALSE,1219,3.34,TRUE,exposed_asymptomatic,NA,NA,06/04/2011,Group_28,ResidentGroup,06/04/2011,NA,31/07/2013
ID_2957,Group_28,NA,Group_20,M,27/01/2011,NA,27/01/2011,31/12/2013,19/12/2013,31/12/2013,FALSE,1069,2.93,TRUE,exposed_asymptomatic,NA,NA,06/04/2011,Group_28,ResidentGroup,06/04/2011,NA,31/07/2013
ID_2674,Group_28,NA,Group_75,M,27/01/2011,NA,27/01/2011,29/07/2014,12/08/2014,12/08/2014,TRUE,1293,3.54,TRUE,exposed_signs,01/04/2014,Group_75,06/04/2011,Group_28,ResidentGroup,06/04/2011,NA,13/11/2012
ID_3010,Group_28,NA,Group_28,M,06/09/2011,NA,06/09/2011,21/11/2012,29/11/2011,29/11/2011,FALSE,84,0.23,TRUE,exposed_asymptomatic,NA,NA,06/09/2011,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_1500,Group_28,NA,Group_28,M,06/09/2011,NA,06/09/2011,14/07/2014,14/07/2014,14/07/2014,FALSE,1042,2.85,TRUE,exposed_asymptomatic,NA,NA,06/09/2011,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_3221,Group_28,NA,Group_20,M,06/09/2011,NA,06/09/2011,17/02/2015,17/02/2015,17/02/2015,TRUE,1260,3.45,TRUE,exposed_signs,18/06/2014,Group_20,06/09/2011,Group_28,Birthdate,06/04/2011,NA,31/07/2013
ID_2322,Group_28,NA,Group_20,M,06/09/2011,NA,06/09/2011,05/11/2014,05/11/2014,05/11/2014,TRUE,1156,3.16,TRUE,exposed_signs,28/02/2012,Group_28,06/09/2011,Group_28,Birthdate,06/04/2011,NA,31/07/2013
ID_2786,Group_28,NA,Group_28,M,23/11/2011,NA,23/11/2011,31/03/2016,31/03/2016,31/03/2016,FALSE,1590,4.35,TRUE,exposed_asymptomatic,NA,NA,23/11/2011,Group_28,Birthdate,06/04/2011,NA,06/04/2011
ID_382,Group_28,NA,Group_20,M,23/11/2011,NA,23/11/2011,16/06/2014,16/06/2014,16/06/2014,TRUE,936,2.56,TRUE,exposed_signs,02/04/2014,Group_20,23/11/2011,Group_28,Birthdate,06/04/2011,NA,31/07/2013
ID_1720,Group_28,NA,Group_28,U,03/05/2009,NA,03/05/2009,14/06/2009,30/05/2009,14/06/2009,FALSE,42,0.11,TRUE,unexposed,NA,NA,NA,NA,none,06/04/2011,NA,06/04/2011
ID_1453,Group_28,NA,Group_28,U,03/05/2009,NA,03/05/2009,14/06/2009,30/05/2009,14/06/2009,FALSE,42,0.11,TRUE,unexposed,NA,NA,NA,NA,none,06/04/2011,NA,06/04/2011
ID_3222,Group_28,NA,Group_28,U,03/05/2009,NA,03/05/2009,01/06/2009,30/05/2009,01/06/2009,FALSE,29,0.08,TRUE,unexposed,NA,NA,NA,NA,none,06/04/2011,NA,06/04/2011
ID_876,Group_45,NA,Group_45,F,27/02/2011,NA,27/02/2011,28/01/2014,04/02/2014,04/02/2014,FALSE,1073,2.94,TRUE,exposed_asymptomatic,NA,NA,27/02/2011,Group_45,Birthdate,18/03/2003,NA,18/03/2003
ID_1628,Group_45,NA,Group_45,F,04/10/2011,NA,04/10/2011,03/12/2011,03/12/2011,03/12/2011,FALSE,60,0.16,TRUE,exposed_asymptomatic,NA,NA,04/10/2011,Group_45,Birthdate,18/03/2003,NA,18/03/2003
ID_3382,Group_45,NA,Group_45,F,18/02/2012,NA,18/02/2012,20/07/2015,20/07/2015,20/07/2015,FALSE,1248,3.42,TRUE,exposed_signs,16/03/2015,Group_21,18/02/2012,Group_45,Birthdate,18/03/2003,NA,18/03/2003
ID_821,Group_45,NA,Group_45,F,18/02/2012,NA,18/02/2012,25/05/2015,30/06/2015,30/06/2015,TRUE,1228,3.36,TRUE,exposed_signs,11/02/2015,Group_21,18/02/2012,Group_45,Birthdate,18/03/2003,NA,18/03/2003
ID_910,Group_45,NA,Group_45,M,04/10/2011,NA,04/10/2011,01/11/2011,02/11/2011,02/11/2011,FALSE,29,0.08,TRUE,exposed_asymptomatic,NA,NA,04/10/2011,Group_45,Birthdate,18/03/2003,NA,18/03/2003
ID_87,Group_45,NA,Group_45,M,18/02/2012,NA,18/02/2012,14/09/2013,14/09/2013,14/09/2013,FALSE,574,1.57,TRUE,exposed_asymptomatic,NA,NA,18/02/2012,Group_45,Birthdate,18/03/2003,NA,18/03/2003
ID_2741,Group_45,NA,Group_45,U,09/12/2010,NA,09/12/2010,11/01/2011,05/01/2011,11/01/2011,FALSE,33,0.09,TRUE,exposed_asymptomatic,NA,NA,09/12/2010,Group_45,Birthdate,18/03/2003,NA,18/03/2003
ID_2625,Group_45,NA,Group_45,F,04/10/2011,NA,04/10/2011,18/11/2011,19/11/2011,19/11/2011,FALSE,46,0.13,TRUE,exposed_asymptomatic,NA,NA,04/10/2011,Group_45,Birthdate,18/03/2003,NA,18/03/2003
ID_1382,Group_138,NA,Group_41,F,03/02/2011,NA,03/02/2011,21/03/2016,24/03/2016,24/03/2016,FALSE,1876,5.14,TRUE,exposed_asymptomatic,NA,NA,27/12/2013,Group_138,ResidentGroup,27/12/2013,NA,12/07/2016
ID_1576,Group_138,NA,Group_138,F,03/02/2011,NA,03/02/2011,14/12/2011,04/09/2011,06/09/2011,FALSE,215,0.59,TRUE,unexposed,NA,NA,NA,NA,none,27/12/2013,NA,27/12/2013
ID_1723,Group_138,NA,Group_41,F,03/02/2011,NA,03/02/2011,29/10/2015,15/11/2015,15/11/2015,FALSE,1746,4.78,TRUE,exposed_asymptomatic,NA,NA,27/12/2013,Group_138,ResidentGroup,27/12/2013,NA,12/07/2016
ID_3209,Group_138,NA,Group_138,F,18/02/2012,NA,18/02/2012,02/05/2012,04/05/2012,04/05/2012,FALSE,76,0.21,TRUE,unexposed,NA,NA,NA,NA,none,27/12/2013,NA,27/12/2013
ID_2899,Group_138,NA,Group_145,M,03/02/2011,NA,03/02/2011,04/10/2014,04/10/2014,04/10/2014,FALSE,1339,3.67,TRUE,exposed_asymptomatic,NA,NA,23/07/2013,Group_45,group_change,27/12/2013,NA,06/03/2009
ID_1832,Group_138,NA,Group_138,M,18/02/2012,NA,18/02/2012,20/02/2016,20/02/2016,20/02/2016,FALSE,1463,4.01,TRUE,exposed_asymptomatic,NA,NA,18/10/2013,Group_145,group_change,27/12/2013,NA,27/12/2013
ID_2151,Group_138,NA,Group_138,M,18/02/2012,NA,18/02/2012,24/04/2012,02/05/2012,02/05/2012,FALSE,74,0.2,TRUE,unexposed,NA,NA,NA,NA,none,27/12/2013,NA,27/12/2013
ID_3318,Group_42,NA,Group_42,F,27/09/2011,NA,27/09/2011,10/12/2011,17/11/2011,17/11/2011,FALSE,51,0.14,TRUE,exposed_asymptomatic,NA,NA,27/09/2011,Group_42,Birthdate,18/01/2005,NA,18/01/2005
ID_1398,Group_42,NA,Group_42,F,27/09/2011,NA,27/09/2011,09/12/2011,14/11/2011,14/11/2011,FALSE,48,0.13,TRUE,exposed_asymptomatic,NA,NA,27/09/2011,Group_42,Birthdate,18/01/2005,NA,18/01/2005
ID_1837,Group_42,NA,Group_42,F,27/09/2011,NA,27/09/2011,28/11/2011,14/11/2011,28/11/2011,FALSE,62,0.17,TRUE,exposed_asymptomatic,NA,NA,27/09/2011,Group_42,Birthdate,18/01/2005,NA,18/01/2005
ID_3050,Group_42,NA,Group_42,F,22/01/2012,NA,22/01/2012,18/12/2012,28/12/2012,28/12/2012,FALSE,341,0.93,TRUE,exposed_asymptomatic,NA,NA,22/01/2012,Group_42,Birthdate,18/01/2005,NA,18/01/2005
ID_1919,Group_42,NA,Group_42,M,10/12/2007,NA,10/12/2007,19/02/2009,06/02/2009,06/02/2009,FALSE,424,1.16,TRUE,exposed_asymptomatic,NA,NA,10/12/2007,Group_42,Birthdate,18/01/2005,NA,18/01/2005
ID_2575,Group_42,NA,Group_42,M,27/09/2011,NA,27/09/2011,21/12/2011,23/12/2011,23/12/2011,FALSE,87,0.24,TRUE,exposed_asymptomatic,NA,NA,27/09/2011,Group_42,Birthdate,18/01/2005,NA,18/01/2005
ID_2136,Group_42,NA,Group_42,M,22/01/2012,NA,22/01/2012,30/12/2012,31/12/2012,31/12/2012,FALSE,344,0.94,TRUE,exposed_signs,03/10/2012,Group_42,22/01/2012,Group_42,Birthdate,18/01/2005,NA,18/01/2005
ID_176,Group_42,NA,Group_42,M,22/01/2012,NA,22/01/2012,05/04/2012,09/04/2012,09/04/2012,FALSE,78,0.21,TRUE,exposed_asymptomatic,NA,NA,22/01/2012,Group_42,Birthdate,18/01/2005,NA,18/01/2005
ID_2811,Group_42,NA,Group_42,M,22/01/2012,NA,22/01/2012,28/11/2012,30/11/2012,30/11/2012,FALSE,313,0.86,TRUE,exposed_asymptomatic,NA,NA,22/01/2012,Group_42,Birthdate,18/01/2005,NA,18/01/2005
ID_1257,Group_106,NA,Group_106,F,02/01/2009,NA,02/01/2009,12/06/2009,30/07/2009,30/07/2009,FALSE,209,0.57,TRUE,exposed_asymptomatic,NA,NA,02/01/2009,Group_106,Birthdate,12/08/2008,NA,12/08/2008
ID_1372,Group_106,NA,Group_106,F,02/01/2009,NA,02/01/2009,12/06/2009,30/07/2009,30/07/2009,FALSE,209,0.57,TRUE,exposed_asymptomatic,NA,NA,02/01/2009,Group_106,Birthdate,12/08/2008,NA,12/08/2008
ID_1736,Group_106,NA,Group_106,F,02/01/2009,NA,02/01/2009,12/06/2009,30/07/2009,30/07/2009,FALSE,209,0.57,TRUE,exposed_asymptomatic,NA,NA,02/01/2009,Group_106,Birthdate,12/08/2008,NA,12/08/2008
ID_1463,Group_106,NA,Group_106,F,02/01/2009,NA,02/01/2009,12/06/2009,30/07/2009,30/07/2009,FALSE,209,0.57,TRUE,exposed_asymptomatic,NA,NA,02/01/2009,Group_106,Birthdate,12/08/2008,NA,12/08/2008
ID_325,Group_106,NA,Group_106,U,11/04/2009,NA,11/04/2009,12/06/2009,30/07/2009,30/07/2009,FALSE,110,0.3,TRUE,exposed_asymptomatic,NA,NA,11/04/2009,Group_106,Birthdate,12/08/2008,NA,12/08/2008
ID_519,Group_106,NA,Group_106,U,11/04/2009,NA,11/04/2009,26/05/2009,30/07/2009,30/07/2009,FALSE,110,0.3,TRUE,exposed_asymptomatic,NA,NA,11/04/2009,Group_106,Birthdate,12/08/2008,NA,12/08/2008
ID_3330,Group_106,NA,Group_106,U,11/04/2009,NA,11/04/2009,26/05/2009,30/07/2009,30/07/2009,FALSE,110,0.3,TRUE,exposed_asymptomatic,NA,NA,11/04/2009,Group_106,Birthdate,12/08/2008,NA,12/08/2008
ID_2854,Group_150,NA,Group_150,F,07/02/2011,NA,07/02/2011,07/06/2011,09/06/2011,09/06/2011,FALSE,122,0.33,TRUE,exposed_asymptomatic,NA,NA,07/02/2011,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_1083,Group_150,NA,Group_150,F,16/01/2012,NA,16/01/2012,06/03/2014,06/03/2014,06/03/2014,FALSE,780,2.14,TRUE,exposed_asymptomatic,NA,NA,16/01/2012,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_1983,Group_150,NA,Group_150,F,16/01/2012,NA,16/01/2012,05/09/2013,24/09/2013,24/09/2013,FALSE,617,1.69,TRUE,exposed_asymptomatic,NA,NA,16/01/2012,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_2025,Group_150,NA,Group_150,M,16/01/2012,NA,16/01/2012,11/07/2013,13/07/2013,13/07/2013,FALSE,544,1.49,TRUE,exposed_asymptomatic,NA,NA,16/01/2012,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_19,Group_150,NA,Group_150,M,16/01/2012,NA,16/01/2012,11/07/2013,13/07/2013,13/07/2013,FALSE,544,1.49,TRUE,exposed_signs,24/10/2012,Group_150,16/01/2012,Group_150,Birthdate,25/05/2008,NA,25/05/2008
ID_758,Group_18,NA,Group_18,F,24/01/2008,NA,24/01/2008,05/03/2008,07/03/2008,07/03/2008,FALSE,43,0.12,TRUE,unexposed,NA,NA,NA,NA,none,15/04/2009,NA,15/04/2009
ID_1481,Group_18,NA,Group_20,F,27/12/2011,NA,27/12/2011,16/06/2014,16/06/2014,16/06/2014,TRUE,902,2.47,TRUE,exposed_signs,04/06/2014,Group_87,27/12/2011,Group_18,Birthdate,15/04/2009,NA,31/07/2013
ID_870,Group_18,NA,Group_18,F,14/01/2012,NA,14/01/2012,29/08/2014,27/08/2014,29/08/2014,FALSE,958,2.62,TRUE,exposed_asymptomatic,NA,NA,14/01/2012,Group_18,Birthdate,15/04/2009,NA,15/04/2009
ID_544,Group_18,NA,Group_18,U,05/12/2009,NA,05/12/2009,06/04/2010,04/01/2010,04/01/2010,FALSE,30,0.08,TRUE,exposed_asymptomatic,NA,NA,05/12/2009,Group_18,Birthdate,15/04/2009,NA,15/04/2009
ID_3079,Group_18,NA,Group_18,F,27/12/2011,NA,27/12/2011,23/03/2012,02/03/2012,02/03/2012,FALSE,66,0.18,TRUE,exposed_asymptomatic,NA,NA,27/12/2011,Group_18,Birthdate,15/04/2009,NA,15/04/2009
ID_3325,Group_18,NA,Group_18,U,14/01/2012,NA,14/01/2012,12/02/2012,26/02/2012,26/02/2012,FALSE,43,0.12,TRUE,exposed_asymptomatic,NA,NA,14/01/2012,Group_18,Birthdate,15/04/2009,NA,15/04/2009
ID_381,Group_18,NA,Group_18,U,14/01/2012,NA,14/01/2012,12/02/2012,26/02/2012,26/02/2012,FALSE,43,0.12,TRUE,exposed_asymptomatic,NA,NA,14/01/2012,Group_18,Birthdate,15/04/2009,NA,15/04/2009
ID_958,Group_18,NA,Group_18,U,14/01/2012,NA,14/01/2012,12/02/2012,26/02/2012,26/02/2012,FALSE,43,0.12,TRUE,exposed_asymptomatic,NA,NA,14/01/2012,Group_18,Birthdate,15/04/2009,NA,15/04/2009
ID_219,Group_38,NA,Group_38,F,22/01/2011,NA,22/01/2011,27/02/2013,27/02/2013,27/02/2013,FALSE,767,2.1,TRUE,exposed_asymptomatic,NA,NA,22/01/2011,Group_38,Birthdate,07/09/2003,NA,07/09/2003
ID_2141,Group_38,NA,Group_38,F,31/08/2011,NA,31/08/2011,09/12/2011,25/11/2011,09/12/2011,FALSE,100,0.27,TRUE,exposed_asymptomatic,NA,NA,31/08/2011,Group_38,Birthdate,07/09/2003,NA,07/09/2003
ID_390,Group_38,NA,Group_44,M,04/11/2010,NA,04/11/2010,04/09/2015,04/09/2015,04/09/2015,FALSE,1765,4.83,TRUE,exposed_asymptomatic,NA,NA,04/11/2010,Group_38,Birthdate,07/09/2003,NA,17/09/2016
ID_294,Group_38,NA,Group_38,M,04/11/2010,NA,04/11/2010,26/11/2012,14/10/2012,14/10/2012,FALSE,710,1.94,TRUE,exposed_asymptomatic,NA,NA,04/11/2010,Group_38,Birthdate,07/09/2003,NA,07/09/2003
ID_21,Group_38,NA,Group_44,M,04/11/2010,NA,04/11/2010,23/02/2016,23/02/2016,23/02/2016,FALSE,1937,5.3,TRUE,exposed_asymptomatic,NA,NA,04/11/2010,Group_38,Birthdate,07/09/2003,NA,17/09/2016
ID_1796,Group_38,NA,Group_145,M,31/08/2011,NA,31/08/2011,27/02/2017,27/02/2017,27/02/2017,TRUE,2007,5.49,TRUE,exposed_signs,03/02/2015,Group_119,31/08/2011,Group_38,Birthdate,07/09/2003,NA,06/03/2009
ID_2131,Group_38,NA,Group_38,M,31/08/2011,NA,31/08/2011,10/10/2011,11/10/2011,11/10/2011,FALSE,41,0.11,TRUE,exposed_asymptomatic,NA,NA,31/08/2011,Group_38,Birthdate,07/09/2003,NA,07/09/2003
ID_2868,Group_38,NA,Group_38,M,31/08/2011,NA,31/08/2011,23/11/2011,25/11/2011,25/11/2011,FALSE,86,0.24,TRUE,exposed_asymptomatic,NA,NA,31/08/2011,Group_38,Birthdate,07/09/2003,NA,07/09/2003
ID_337,Group_38,NA,Group_119,M,08/03/2008,NA,08/03/2008,08/08/2015,21/03/2008,21/03/2008,FALSE,13,0.04,FALSE,exposed_asymptomatic,NA,NA,08/03/2008,Group_38,Birthdate,07/09/2003,NA,03/02/2015
ID_1592,Group_38,NA,Group_126,M,26/02/2012,NA,26/02/2012,04/11/2015,09/11/2015,09/11/2015,FALSE,1352,3.7,TRUE,exposed_asymptomatic,NA,NA,26/02/2012,Group_38,Birthdate,07/09/2003,NA,03/12/2013
ID_847,Group_38,NA,Group_38,F,26/02/2012,NA,26/02/2012,14/12/2016,23/01/2017,23/01/2017,FALSE,1793,4.91,TRUE,exposed_asymptomatic,NA,NA,26/02/2012,Group_38,Birthdate,07/09/2003,NA,07/09/2003
ID_1650,Group_38,NA,Group_38,F,26/02/2012,NA,26/02/2012,27/02/2013,16/02/2013,27/02/2013,FALSE,367,1,TRUE,exposed_asymptomatic,NA,NA,26/02/2012,Group_38,Birthdate,07/09/2003,NA,07/09/2003
ID_3327,Group_104,NA,Group_104,F,11/03/2011,NA,11/03/2011,24/08/2012,24/08/2012,24/08/2012,TRUE,532,1.46,TRUE,exposed_signs,19/07/2012,Group_104,11/03/2011,Group_104,Birthdate,10/09/2009,NA,10/09/2009
ID_524,Group_104,NA,Group_104,F,24/11/2011,NA,24/11/2011,15/08/2012,15/08/2012,15/08/2012,TRUE,265,0.73,TRUE,exposed_signs,05/03/2012,Group_104,24/11/2011,Group_104,Birthdate,10/09/2009,NA,10/09/2009
ID_595,Group_104,NA,Group_104,F,24/11/2011,NA,24/11/2011,08/12/2012,08/12/2012,08/12/2012,TRUE,380,1.04,TRUE,exposed_signs,12/11/2012,Group_104,24/11/2011,Group_104,Birthdate,10/09/2009,NA,10/09/2009
ID_2486,NA,Group_104,Group_104,M,NA,17/01/2011,17/01/2011,26/02/2011,03/03/2011,03/03/2011,FALSE,45,0.12,FALSE,exposed_asymptomatic,NA,NA,17/01/2011,Group_104,group_change,NA,10/09/2009,10/09/2009
ID_2845,NA,Group_104,Group_104,M,NA,NA,17/01/2011,09/01/2012,10/01/2012,10/01/2012,TRUE,358,0.98,FALSE,exposed_signs,07/11/2011,Group_104,17/01/2011,Group_104,group_change,NA,10/09/2009,10/09/2009
ID_2445,Group_104,NA,Group_104,M,21/12/2010,NA,21/12/2010,17/10/2012,05/11/2012,05/11/2012,TRUE,685,1.88,TRUE,exposed_signs,27/09/2011,Group_104,21/12/2010,Group_104,Birthdate,10/09/2009,NA,10/09/2009
ID_164,Group_104,NA,Group_104,M,21/12/2010,NA,21/12/2010,17/10/2012,05/11/2012,05/11/2012,TRUE,685,1.88,TRUE,exposed_asymptomatic,NA,NA,21/12/2010,Group_104,Birthdate,10/09/2009,NA,10/09/2009
ID_120,Group_104,NA,Group_104,M,11/03/2011,NA,11/03/2011,17/08/2012,17/08/2012,17/08/2012,TRUE,525,1.44,TRUE,exposed_signs,23/06/2012,Group_104,11/03/2011,Group_104,Birthdate,10/09/2009,NA,10/09/2009
ID_2809,Group_104,NA,Group_104,M,24/11/2011,NA,24/11/2011,27/04/2012,01/05/2012,01/05/2012,FALSE,159,0.44,TRUE,exposed_asymptomatic,NA,NA,24/11/2011,Group_104,Birthdate,10/09/2009,NA,10/09/2009
ID_221,Group_104,NA,Group_104,F,14/02/2012,NA,14/02/2012,26/02/2013,20/01/2013,20/01/2013,FALSE,341,0.93,TRUE,exposed_signs,08/11/2012,Group_104,14/02/2012,Group_104,Birthdate,10/09/2009,NA,10/09/2009
